ID_VENTA,DNI,Fecha
530023147,69959530,2024-12-04
767122928,64163071,2023-06-24
454091123,43438102,2024-05-20
578317963,70478725,2024-09-18
747145394,24555499,2025-05-21
230611312,14043751,2025-05-30
204395300,82504592,2025-04-01
136971492,59389378,2025-10-29
582506358,63646441,2025-10-17
874718796,21061987,2025-05-20
905866275,72486080,2024-03-04
874657668,53990773,2024-03-23
587634206,69621461,2024-10-19
138928564,66993314,2023-07-09
561572910,26724426,2025-07-27
138754546,39254680,2023-09-22
861643120,92793434,2024-07-28
376584737,45194932,2025-09-01
691168506,95395534,2024-03-25
659537567,33622824,2024-03-29
413946541,10751511,2025-10-12
186351749,47081981,2024-04-18
914228678,74332645,2023-10-15
219834297,94717268,2024-02-25
263932364,93967175,2023-09-20
737503525,13774729,2024-11-21
414031893,63378317,2025-10-16
770926665,38906399,2023-11-05
551771795,43611781,2024-11-12
152526933,22385724,2025-03-30
925014873,43725100,2024-07-04
527040282,10785114,2025-03-18
225351834,30311846,2025-09-12
244938946,88119434,2024-10-24
985244587,54075670,2025-01-21
674371940,27234094,2024-09-29
220001210,93615786,2025-12-29
851138508,78478125,2023-12-13
756255279,13891665,2024-05-14
875641818,67543759,2023-10-27
738270149,87986517,2024-11-28
764619045,96764687,2023-07-16
900191575,98651619,2025-04-08
171038149,86610279,2024-06-29
978366828,47578312,2024-01-23
133598332,47912440,2025-12-02
813945564,19816031,2025-04-20
606521338,74061388,2025-04-16
155577681,74766398,2025-01-24
482818770,31295347,2023-12-25
172023374,16376051,2024-12-21
661398195,23197361,2025-05-23
186982472,26003366,2025-03-10
747486107,99051035,2024-09-05
353887862,65394748,2024-04-27
312827369,62662624,2025-04-14
898605571,22441767,2023-08-13
953816116,96219907,2024-01-15
235258693,67834433,2025-06-05
107164426,93305932,2024-06-22
548862663,71585572,2023-09-29
205391442,94146594,2024-02-23
279093326,57775195,2025-02-03
226804919,46220242,2025-03-29
968637363,61977469,2025-04-17
802891561,51875648,2023-06-09
543838715,94189871,2023-11-21
925463218,52437951,2025-01-20
307535911,15262745,2023-12-24
173753762,42921412,2025-08-22
129389699,90603363,2024-08-04
956429824,13588775,2023-06-28
509220231,62635304,2025-08-17
837774623,28403783,2023-12-21
291730478,60201798,2025-06-26
707958809,86207760,2024-09-23
645596480,83481234,2024-09-18
846458615,76960782,2025-05-13
445263876,11496065,2024-12-19
639074915,59338146,2024-10-07
100453812,64956043,2023-10-18
902269148,40256382,2024-01-28
501403980,78211111,2025-07-19
904939600,75979844,2024-11-21
889323580,89882596,2024-10-08
240271659,65757783,2024-03-13
257801620,23084106,2025-06-21
228755245,34926069,2025-03-14
395894759,16212119,2025-10-15
311147788,26501372,2023-12-04
508928010,61940632,2023-07-29
657058903,59728859,2025-10-09
758630543,36898306,2025-09-19
856628314,38866520,2025-06-27
755871769,22837546,2025-05-10
447142617,45008533,2025-01-03
745811482,43420396,2023-12-27
379117003,82244830,2024-07-04
761896325,47163516,2023-08-05
505397848,86913734,2023-07-24
586256485,56534660,2025-07-08
534286643,62573389,2024-11-25
842933802,87982445,2025-03-04
464300706,89014984,2023-09-28
608409529,69090121,2024-02-09
334846355,52349146,2024-05-13
838418801,44240820,2024-01-09
292975525,32979101,2024-07-18
825573279,48915677,2024-09-24
914785576,18164821,2023-10-29
613493658,27270188,2023-10-16
347154450,80843346,2024-02-13
430299276,45983791,2024-02-25
417680983,44253635,2024-12-28
148739271,16329991,2023-12-21
880190257,28971138,2024-11-25
631456580,41310111,2023-12-03
337477433,15990320,2025-03-19
518647596,12639941,2024-12-10
708734901,29321049,2025-05-13
625810739,66958565,2024-08-12
402252079,66485019,2023-10-05
974788036,33243885,2024-08-07
172820532,78454748,2025-10-31
431479782,29365885,2025-11-15
570276846,24059159,2024-07-01
417466199,20048850,2024-02-15
712602541,30932002,2024-11-08
564562379,19644670,2023-09-06
594198750,27736074,2023-06-06
355033824,55911513,2025-01-12
967738087,49532214,2025-07-08
575991752,82679761,2025-05-30
471229534,64461257,2024-07-26
819379810,54501305,2024-10-11
387376421,43727956,2025-03-18
296630518,84114422,2025-07-24
338023745,84830570,2024-08-14
258427935,27717207,2024-08-30
848469352,13303004,2025-06-03
955704593,29692805,2025-01-16
232707445,28299475,2024-06-06
349516122,30735482,2025-02-06
568143753,90540375,2024-12-26
657918699,44314682,2024-08-23
497333294,10306614,2025-09-17
539617027,85781866,2024-03-31
188586237,63834176,2025-02-25
949496873,37160487,2025-02-03
313354112,23533794,2023-12-30
323627451,95942268,2023-12-23
361916293,32796876,2023-08-03
294855931,77352044,2024-07-12
139677581,20067321,2024-01-20
595501526,88738203,2025-03-16
644847675,24468280,2025-12-14
516120817,30412006,2025-09-19
769339846,16098884,2025-04-10
245210142,95422152,2023-06-29
935147871,64247248,2025-08-19
704772480,48333723,2025-01-02
739534245,80328562,2023-10-30
827498050,40221219,2025-12-01
972861984,33665231,2025-07-03
544357522,23140336,2023-07-06
728116293,29769143,2024-11-12
790579812,42738733,2024-11-13
824070272,52147922,2025-03-23
440426864,63164572,2025-01-26
715670783,89037796,2023-08-17
294542608,38655056,2025-05-09
559718660,62413195,2024-06-07
376249566,10703232,2025-06-16
342067436,92359575,2023-08-11
190034489,70519532,2025-07-18
180436642,75147551,2024-06-17
254892780,73679038,2025-05-20
306059741,39544790,2024-12-21
379899613,16178972,2023-10-17
150616081,33439854,2023-12-01
517701815,35456888,2024-06-08
839939934,20337919,2023-09-04
406269685,84444333,2025-07-08
653346359,33814591,2025-04-22
399035731,33536884,2023-09-07
585292429,10625278,2023-08-19
753316639,27312834,2024-01-24
194946705,17878173,2023-11-09
632495479,26378773,2025-08-03
581663715,50075284,2023-08-13
967512811,74630236,2024-03-15
961938768,88470466,2025-08-27
655712942,55426873,2024-05-21
243882317,22501137,2025-01-30
584378726,11751642,2023-12-05
719163417,65290000,2024-10-22
235234757,51490727,2024-11-23
620857070,19391498,2024-07-31
917876275,61485699,2025-11-20
386257439,70556986,2023-07-08
206507296,73023367,2025-09-14
734078985,98464774,2025-01-03
492446592,95042229,2024-10-29
958698577,60369476,2024-04-24
645135037,65139156,2023-06-20
447204022,68058601,2025-03-20
600656921,57938948,2024-02-20
506001573,40231155,2023-11-14
828361473,11858701,2023-10-20
502046756,56151440,2025-10-16
876915215,74154283,2023-11-14
582421435,26078291,2025-02-24
334110044,46680509,2024-06-16
368035506,80600967,2024-08-04
512050858,13532195,2025-09-06
630557078,64024106,2023-09-15
281158548,53410410,2025-03-09
467702907,76365616,2025-04-02
706174332,34463577,2023-07-06
459413707,45991532,2023-09-07
531702483,13299537,2024-11-21
470788959,26329686,2024-05-26
133079547,61196970,2025-11-03
189460185,24623766,2025-12-02
872247165,64734317,2023-11-08
546736128,11721028,2025-03-26
959764550,89024778,2024-09-15
527038531,66479910,2024-04-15
186544061,54452822,2023-12-31
932873405,62323009,2024-08-10
960924180,46605065,2024-06-11
805654393,17237581,2023-08-26
328862269,98057874,2025-11-26
267967716,23023835,2023-08-23
388126523,69464585,2025-03-28
380120865,51278357,2023-07-14
315280676,16555584,2024-07-31
188326715,98838587,2023-11-12
841359414,98019310,2024-04-17
510971635,79517159,2023-10-13
133194701,68307205,2025-12-25
738721085,15618162,2025-05-16
392511919,32200916,2024-12-11
131103004,68892525,2024-04-24
592759702,68835681,2024-04-18
946514102,52711248,2024-04-23
257144749,53853857,2025-09-19
339303651,65468832,2023-11-13
489104903,83392736,2024-09-13
411301578,45440174,2023-12-03
553205489,53371497,2024-01-07
755447493,20703488,2024-07-28
937058305,43367421,2025-08-29
276072818,74684627,2023-07-19
871263560,86794846,2024-07-02
502664801,21944705,2024-12-23
687096351,46083694,2025-08-27
416151549,52972149,2023-10-26
998640478,56504407,2024-05-10
863439796,51587374,2023-08-05
930110920,81349128,2024-12-13
628487374,34428313,2024-09-24
545204909,20015489,2023-08-30
406427686,71491401,2025-07-08
863176092,71678900,2024-07-27
527291374,87091631,2025-01-20
746341508,67321243,2024-08-02
769330499,42531365,2025-08-19
908649790,71649955,2025-08-03
897847183,68484075,2023-12-13
451096424,80490959,2024-03-01
615609446,13289006,2023-11-19
604910234,57337571,2024-11-10
614277184,68753647,2025-02-25
566129812,13018259,2024-05-19
973732080,42588522,2024-10-01
139489493,15060103,2024-01-07
905297858,60094624,2024-09-04
663324386,94235442,2023-10-17
336571932,36200908,2023-11-17
787721632,49032072,2023-12-22
764543958,63192855,2023-09-27
608388856,96794999,2025-09-15
290947622,36947736,2025-02-10
885290807,54480649,2023-10-26
671205370,55810359,2023-09-17
866854793,42861940,2023-08-26
928663765,72667527,2025-06-02
575887334,41295709,2024-05-25
474240211,88230063,2024-04-16
453341067,69508646,2023-11-04
232070487,33692987,2023-06-03
347782831,15504612,2023-06-15
322604754,72612373,2024-07-06
909676865,28232693,2024-10-28
693910677,79337123,2024-08-20
776206653,57326650,2024-11-07
854392144,40498563,2023-12-10
340100854,13972524,2024-08-28
374905175,31280821,2025-03-02
458702086,26456915,2025-09-06
642977351,26140440,2025-06-13
515917262,89914550,2023-12-12
583564996,87660178,2024-08-31
411079829,97711842,2023-06-16
755158947,56849666,2025-10-05
919081937,61756904,2024-05-06
501172696,67242936,2024-03-28
458084540,69668924,2023-07-19
486483162,25688413,2025-01-22
622449428,96137697,2025-03-07
273976681,84656498,2024-04-09
944297018,24984962,2024-08-16
760989317,96453075,2024-02-22
589928992,29139260,2024-10-16
242812514,39849674,2023-10-24
615162340,86041849,2025-05-05
818557440,74165720,2024-02-08
813202665,13946548,2025-07-05
192101936,47330343,2025-09-03
141215002,54640184,2025-07-30
551063635,54032723,2023-12-08
775722651,77906697,2023-09-22
256832281,85302751,2025-02-06
970833085,59086607,2023-09-07
917138918,42607907,2025-01-22
246488167,18451630,2025-04-07
173513779,89722177,2024-08-07
399634636,39363326,2025-08-18
773800814,49242100,2025-09-15
822251596,72125915,2023-07-01
303926319,14925743,2024-03-04
331839906,79525545,2024-06-27
705471406,85519015,2025-12-01
502279160,22375252,2023-09-29
367594779,39356358,2024-01-22
346427864,67139859,2024-05-20
312900042,79434402,2025-01-26
600538556,88946865,2025-12-20
866222742,84483905,2025-10-26
494065239,93273448,2025-03-21
314659081,50517767,2025-11-12
527834370,27934098,2024-02-23
403979912,88597144,2023-07-08
600288762,35990579,2024-12-03
829083300,72913233,2025-02-24
438431028,32071923,2023-11-24
779300354,59647228,2024-09-24
312243736,27693580,2025-05-22
918854375,40187649,2025-07-18
797740214,67522510,2023-07-21
454376668,76425573,2023-06-04
720042901,50519029,2025-12-19
125371897,67678692,2023-12-19
309208859,43130097,2024-04-15
888421743,34658687,2024-04-16
420032961,88162485,2023-06-19
462960947,78744122,2024-01-28
696753642,91375003,2025-04-09
980088638,46907829,2024-03-04
840416779,11610286,2023-10-10
183942249,52015004,2024-07-16
877279235,44520298,2024-06-16
610535744,24599040,2025-11-02
467919170,55281970,2025-01-11
588486780,38927155,2025-06-26
863774776,10985043,2024-04-29
944542548,97235227,2023-09-04
421500442,60200950,2025-12-04
889370395,31389794,2023-09-12
323418862,98384874,2025-03-13
253073176,64034665,2025-05-05
256262590,22315581,2024-09-18
891720248,89607026,2025-06-10
971266743,58143505,2024-11-14
631300246,24729833,2024-11-16
434237767,86111260,2023-09-21
307289038,66448211,2025-06-27
452717742,24560464,2023-12-04
365459158,84847922,2024-01-27
823462863,14814556,2025-01-17
692620585,31941204,2024-04-08
957126521,17644825,2025-07-24
164965883,43373878,2023-08-15
319421309,91367282,2025-05-01
276194847,38357703,2023-12-24
684408661,94575533,2025-04-16
414552748,24803692,2023-08-29
943222059,63701897,2024-05-21
964384295,98959418,2023-09-29
256924360,60887869,2025-02-15
363210738,48067688,2023-06-24
836106046,19709090,2023-09-16
560222241,54018608,2024-11-24
145248739,71151025,2023-12-26
452827863,51212360,2023-07-28
337702877,36609822,2025-09-25
144358770,60287777,2023-10-21
210574483,14000981,2024-03-22
211391965,58602092,2024-02-29
799957181,10849335,2024-04-28
437428492,66634095,2024-02-27
733569377,78929673,2025-02-13
168856059,75010894,2025-09-11
735876182,78708174,2023-11-12
266884664,19501892,2024-11-30
192000832,85853973,2025-02-16
915287210,22712417,2023-10-30
970121916,47879984,2024-06-03
786376609,96062008,2024-07-20
525692604,68453411,2023-12-17
556420205,87626970,2025-09-08
372672397,65917532,2025-05-14
974252985,54153027,2025-07-07
273894323,10480159,2024-01-07
380989060,80039071,2025-01-05
814016607,12620300,2023-12-14
182626006,64953750,2024-04-22
961755480,98441178,2024-09-07
372354744,52367968,2025-06-22
599237422,45771669,2023-12-02
442623733,50242425,2023-06-29
293582725,75160368,2025-04-29
545108981,16578192,2025-05-29
898313498,48708422,2024-01-04
345183427,34396115,2023-07-31
223990102,21645306,2024-03-24
888421301,42043246,2025-12-09
168238236,46248503,2025-08-08
826004023,62827976,2025-03-15
234012216,61793666,2024-08-21
742688223,61972166,2024-11-08
300470247,19901514,2025-09-22
298625298,22659809,2024-11-04
556695480,95643891,2024-07-16
630601234,21308109,2023-11-07
323226664,30272604,2024-01-08
805040354,43194082,2023-07-16
391594694,96563162,2023-06-23
485903829,57327118,2024-12-30
556286537,52859231,2024-11-17
608678070,41860125,2025-09-09
277989134,61362370,2024-12-17
780899800,20532742,2025-03-08
288314075,36392370,2023-06-29
111857243,83395032,2025-09-01
263761072,97348623,2024-12-03
225488675,37794915,2023-10-07
988859965,26563082,2024-02-06
807306694,66919687,2024-09-05
228724866,88621894,2023-08-24
800906681,72279605,2024-06-03
377070305,64394123,2023-07-03
961700224,79278124,2024-05-12
447077365,90470133,2024-01-27
214421275,66067602,2024-11-28
275002260,94617575,2024-07-05
293771441,11399854,2023-12-05
815510550,25441176,2024-06-29
225544889,47155816,2024-12-17
841320773,46502835,2024-10-27
140883115,28333793,2025-08-24
547486078,98752855,2024-05-04
397838256,67636659,2024-08-16
774355848,96182913,2024-01-28
644320554,21696353,2023-12-05
162300484,44690812,2023-09-09
305399803,64682980,2024-12-18
997359579,78495565,2025-09-19
294278537,81161536,2024-11-05
703728098,61793340,2025-05-27
640707255,31366615,2025-10-19
752553377,89407993,2023-10-08
429580775,42168088,2024-12-09
277240063,58950324,2024-04-24
433538304,25743937,2024-11-17
837793834,35508134,2024-04-21
879976351,65151684,2023-12-18
676747064,29139636,2023-06-29
172735385,17808661,2025-09-13
899748145,95170494,2023-08-28
104251100,58217222,2023-12-18
657464870,20094786,2025-07-16
693370269,13648811,2024-04-11
215335495,75057925,2023-07-19
235386929,31480820,2023-12-14
361843679,90942209,2024-12-27
374123668,99014262,2025-02-10
979950023,81919356,2025-08-05
338176792,39633567,2024-08-20
108248398,26953934,2024-11-23
596921499,69091231,2025-01-05
548273589,21278794,2025-03-27
309579353,19984170,2025-08-22
207891058,34046869,2024-11-19
661550759,27196902,2024-05-28
121505861,21980170,2025-09-06
905269840,79062741,2024-04-25
981557198,56027722,2023-10-31
298274338,90332771,2024-12-28
134806118,21038846,2024-04-20
519398366,20588808,2025-11-25
402418419,49678445,2023-06-29
449607731,27745085,2025-02-07
356769523,51207234,2024-05-11
937247201,67271036,2025-03-09
710190593,73641966,2023-11-02
516453622,27282978,2025-11-29
424598753,63870084,2025-05-18
278474049,61722970,2024-05-26
526262813,64392773,2025-06-30
314071475,61960738,2024-11-10
427603919,10166914,2024-08-09
544440438,43715168,2025-07-09
377817785,47644377,2025-05-11
311418821,11052282,2023-08-20
333597710,65414900,2024-07-20
832035149,68705446,2024-05-08
441676792,31320613,2024-02-09
395648236,15767545,2023-09-22
573107784,51946980,2025-11-03
171390978,66992347,2023-10-04
640204800,73294893,2024-09-23
918212898,40677611,2023-09-16
315686228,45798981,2024-04-17
235629134,61781545,2025-09-23
147206116,94161092,2024-05-07
849023912,48001008,2023-06-26
130190942,94913964,2023-08-31
621052540,98875193,2023-08-09
708407453,55495896,2023-10-19
107870223,86454872,2023-12-05
885999354,77125764,2025-11-07
885411281,30805208,2024-04-05
538932192,62793678,2024-03-15
623739396,18422949,2025-07-15
430904333,97078236,2025-03-09
197810927,56289210,2025-11-16
729476481,16322270,2023-10-01
884478901,25498158,2024-12-22
895152600,45400661,2023-10-19
715419489,66704191,2025-03-29
300076945,99004417,2023-10-01
934608056,97584466,2025-01-30
396708692,48382214,2023-06-05
583368531,85634035,2024-06-19
454911454,38807328,2025-10-26
961419846,84005041,2024-04-30
998912022,29431855,2025-02-23
664030799,78684118,2024-06-29
534767962,84480780,2025-07-27
811486566,60097022,2025-05-11
820702433,84037579,2025-02-11
177084585,16663600,2025-05-22
658353885,15996593,2025-10-14
248425018,82615026,2024-04-19
145807764,33430447,2023-07-11
982759678,46876281,2023-08-25
207214311,43968891,2024-10-02
288681634,51426927,2024-07-13
638670478,77000866,2025-07-25
826427102,38077585,2023-09-10
618299821,33171696,2024-06-03
524747125,15756747,2024-07-19
410485303,30073021,2024-09-03
186850988,69246500,2025-02-10
979056433,67192416,2023-07-06
512965543,16489462,2025-03-30
889675699,16710497,2025-10-14
867209149,18980494,2025-12-11
602804051,92125602,2025-05-15
357310001,88655347,2024-01-21
452808410,69443576,2024-07-24
304434727,11687743,2024-10-26
143394314,31975664,2023-10-06
794857893,16403366,2024-09-24
554553882,86934904,2023-08-26
840941805,20351917,2025-07-02
169814389,16372216,2025-07-14
580317716,25394889,2025-02-20
208782948,45161094,2025-08-01
512983167,26721603,2025-11-29
159684094,99163597,2025-07-31
698051013,38318558,2024-08-24
551282731,26385079,2024-03-23
705099273,61810729,2025-10-25
314158086,66002752,2024-09-14
731396534,33065897,2024-03-12
804717243,85833488,2024-03-10
910146183,89188681,2025-11-01
945179651,76533662,2024-09-22
198384365,12270465,2024-09-24
951626193,52178963,2023-09-30
188305844,52002876,2024-08-15
190260211,86453941,2024-07-25
156263732,96532690,2024-05-18
557524692,76148964,2024-05-16
596697425,49496843,2024-06-10
117841201,16401516,2024-01-10
581651603,23603380,2023-12-17
223676688,78754741,2024-12-08
214324286,85587872,2023-06-03
520525631,39518635,2025-12-07
654884086,58915607,2025-08-10
160874580,29909197,2024-08-13
503747137,62814334,2025-03-25
350074899,20823213,2025-09-05
794131091,76160171,2024-06-24
273191011,56473861,2024-05-09
572975781,93316660,2023-12-11
574152526,49407554,2025-03-19
844835191,30050020,2024-01-20
608758831,42429287,2024-09-05
994969710,47548648,2025-07-28
423291240,17173180,2025-01-16
650073182,39941771,2025-01-15
720954949,85205468,2024-07-31
155245918,65507387,2024-04-10
337216301,28537380,2024-08-30
612154326,59959470,2024-11-07
378617525,83044919,2025-11-30
261409427,93755685,2023-10-26
176695066,12154469,2024-01-10
326958143,24469996,2024-05-30
717955240,67996003,2025-11-06
388533347,96184407,2025-06-26
181247805,65223669,2023-10-19
610728194,47045128,2025-11-13
905839009,86107303,2025-10-13
380041738,97134368,2025-11-20
264222192,89071068,2024-07-15
285958136,25506525,2025-11-02
497235328,86550312,2025-03-29
446293403,95636714,2024-01-09
630244138,80252536,2023-09-29
102283670,20070716,2024-12-02
323266246,50738063,2023-12-11
231785977,38381933,2024-02-21
656710294,99337353,2025-08-06
231255483,51611613,2025-11-21
688225838,42073874,2025-07-17
481227105,70300862,2024-08-20
262224749,83165626,2024-05-31
262753792,30463381,2023-07-24
332208348,31352346,2023-06-05
269927139,88756297,2025-12-07
839772543,42019835,2023-09-08
741836179,66534867,2025-09-12
441666834,30063754,2024-05-30
798698649,99580378,2024-11-19
345283092,94520016,2025-07-04
430500007,39948548,2023-10-26
171178991,91619613,2024-07-29
560790309,66542159,2023-12-04
801309256,41822187,2025-06-02
539847151,29048307,2024-12-18
903412129,19135691,2024-01-28
600488736,61709478,2024-10-18
244592015,49783022,2024-05-28
705051161,34439469,2025-12-12
888762137,87638456,2024-11-08
896046312,69282290,2023-07-03
183431163,51511658,2025-01-08
318592541,58928646,2025-12-26
212785446,14902700,2023-11-01
646884338,52896575,2025-09-13
495202087,45875923,2024-05-18
675239111,46149777,2023-08-21
237969100,58852295,2024-04-10
458838895,35879362,2023-12-26
741870627,24058701,2025-07-16
779348831,54659119,2023-12-11
307685340,40528324,2023-08-04
440722471,36534802,2024-06-03
378973122,15809689,2024-08-25
255318691,16152394,2025-12-24
559196416,28288487,2024-04-08
334539116,32865087,2025-12-12
231055709,47825802,2023-07-19
640220592,23434485,2025-01-19
557831022,99278493,2023-11-16
988757106,77761562,2025-06-02
587222573,36835753,2023-11-16
125364726,80152355,2024-03-13
843542319,75377234,2024-08-31
521271497,10938114,2025-01-14
548518572,15809343,2023-09-30
904462364,18237148,2025-02-18
548716286,58561340,2025-05-29
272914619,21774006,2025-12-10
171811216,52366917,2024-12-11
945899366,61573662,2025-11-01
756536984,28704661,2025-05-16
235630380,26258449,2025-04-17
725967717,33956342,2023-10-07
383036990,83043885,2023-08-05
157947625,34811306,2024-03-02
905747366,47728656,2023-07-23
516416561,28689849,2025-05-29
539063744,10511826,2025-10-24
124916566,59413095,2023-12-19
478675258,39540494,2024-04-23
818215951,68085182,2025-03-06
683884039,62820570,2023-10-21
619373408,79123426,2024-12-18
332939726,38753498,2025-03-13
809024842,16358775,2025-11-19
308635943,54325704,2025-06-14
682975314,94719886,2025-11-29
449621710,26814127,2025-04-10
116628379,62140201,2025-11-03
321932026,30631083,2025-01-24
630387946,64864830,2024-10-08
761013746,52650942,2024-03-28
233025163,45284209,2023-08-02
548299536,44809180,2024-05-19
807715889,43358780,2025-10-30
404537076,16776524,2024-11-18
225338965,21127743,2023-07-05
495131360,53631859,2025-01-09
872349395,17924065,2025-04-27
307090586,35755586,2025-02-27
951192654,76788800,2024-09-14
252332069,88001555,2024-05-22
712851484,74467750,2025-03-15
746734663,59066551,2024-01-13
391375284,18775178,2023-08-13
733159708,45756519,2025-01-05
471415354,70607044,2024-04-16
353077438,75279281,2025-04-27
340735271,58387574,2025-07-28
540059343,85225381,2024-08-13
517397222,65386732,2023-12-19
495836417,48029789,2023-11-08
212351763,25487907,2023-11-05
176409026,46791071,2024-01-04
115529735,69506361,2025-08-25
862697527,43179017,2023-08-19
260575561,89726963,2023-09-02
845519831,46383943,2023-06-24
558174722,45519381,2025-05-27
998111025,50218276,2025-03-01
259502027,54068469,2023-10-11
802902325,51695656,2024-01-29
